Date,DOW,EUR,NASDAQ,NIKKEI,NYSE,S&P,SHZ,SSE
1973-07-12,,,103.169998,4912.330078,590.01001,105.5,,
1973-07-13,,,103.029999,4943.5,582.820007,104.09,,
1973-07-16,,,103.970001,4965.339844,592.02002,105.67,,
1973-07-17,,,104.639999,4972.959961,593.5,105.72,,
1973-07-18,,,105.769997,4962.560059,598.049988,106.35,,
1973-07-19,,,106.519997,4989.790039,600.059998,106.55,,
1973-07-20,,,107.68,,603.650024,107.14,,
1973-07-23,,,107.75,5000.200195,605.77002,107.52,,
1973-07-24,,,108.290001,5007.140137,609.26001,108.14,,
1973-07-25,,,109.190002,5035.910156,618.030029,109.64,,
1973-07-26,,,109.169998,5089.620117,618.98999,109.85,,
1973-07-27,,,109.360001,5123.25,617.080017,109.59,,
1973-07-30,,,108.879997,5108.459961,615.179993,109.25,,
1973-07-31,,,108.639999,5041.180176,609.580017,108.22,,
1973-08-01,,,107.129997,4972.810059,601.650024,106.83,,
1973-08-02,,,106.980003,5021.060059,601.01001,106.67,,
1973-08-03,,,106.82,4983.959961,600.47998,106.49,,
1973-08-06,,,107.209999,4946.069824,601.960022,106.73,,
1973-08-07,,,107.300003,4956.439941,600.909973,106.55,,
1973-08-08,,,106.129997,4972.140137,595.200012,105.55,,
1973-08-09,,,106.150002,4972.950195,595.299988,105.61,,
1973-08-10,,,105.32,4926.080078,590.440002,104.77,,
1973-08-13,,,104.349998,4908.279785,583.98999,103.71,,
1973-08-14,,,103.589996,4915.410156,578.48999,102.71,,
1973-08-15,,,103.349998,4912.240234,580.390015,103.01,,
1973-08-16,,,103.309998,4857.029785,577.01001,102.29,,
1973-08-17,,,103.709999,4834.450195,577.109985,102.31,,
1973-08-20,,,102.669998,4828.72998,572.98999,101.61,,
1973-08-21,,,102.120003,4874.319824,568.549988,100.89,,
1973-08-22,,,101.339996,4893.910156,566.219971,100.53,,
1973-08-23,,,102.529999,4865.299805,573.840027,101.91,,
1973-08-24,,,102.400002,4828.069824,572.880005,101.62,,
1973-08-27,,,102.910004,4829.709961,576.900024,102.42,,
1973-08-28,,,102.989998,4832.410156,580.179993,103.02,,
1973-08-29,,,103.790001,4870.899902,585.679993,104.03,,
1973-08-30,,,103.989998,4889.189941,585.679993,103.88,,
1973-08-31,,,104.870003,4882.089844,588.320007,104.25,,
1973-09-04,,,105.5,4785.850098,590.440002,104.51,,
1973-09-05,,,106.029999,4678.660156,591.710022,104.64,,
1973-09-06,,,106.360001,4657.709961,594.880005,105.15,,
1973-09-07,,,107.019997,4671.640137,593.400024,104.76,,
1973-09-10,,,106.25,4696.490234,588.01001,103.85,,
1973-09-11,,,105.769997,4587.399902,584.72998,103.22,,
1973-09-12,,,105.330002,4646.370117,583.559998,103.06,,
1973-09-13,,,105.599998,4620.910156,585.469971,103.36,,
1973-09-14,,,106.07,4644.120117,591.280029,104.44,,
1973-09-17,,,106.269997,4623.790039,591.070007,104.15,,
1973-09-18,,,106.300003,4557.919922,589.799988,103.77,,
1973-09-19,,,107.910004,4516.180176,601.650024,105.88,,
1973-09-20,,,108.760002,4444.779785,607.359985,106.76,,
1973-09-21,,,109.459999,4393.419922,610.419983,107.2,,
1973-09-24,,,109.690002,,612.320007,107.36,,
1973-09-25,,,109.800003,4472.779785,615.919983,108.05,,
1973-09-26,,,110.620003,4515.379883,620.359985,108.83,,
