Date,EUR,NIKKEI,S&P,SSE,Average,S&P Adjusted,EUR Adjusted,NIKKEI Adjusted,SSE Adjusted
2022-01-06,195.8665208376952,267.3714736444841,414.4829168836441,110.55318725629152,2382862.28916407,9531449.15665628,0.0,0.0,0.0
2022-01-05,199.15493563975,275.29552481686403,414.8827438900608,110.83372138865477,2385160.8946239594,9540643.578495838,0.0,0.0,0.0
2022-01-04,198.4949582991859,275.01047843970565,423.0875824146727,111.9790017387877,2432330.5113019533,9729322.045207813,0.0,0.0,0.0
2022-01-03,196.85505942488496,,423.3541337522838,,4867725.829883759,9735451.659767518,0.0,0.0,0.0
2021-12-31,195.3672162494041,,420.6727332103549,112.2086719664566,3224596.724301774,9673790.172905322,0.0,0.0,0.0
2021-12-30,195.8909002409059,270.22316566176306,421.7804217159904,111.57391206015885,2424815.644445229,9699262.577780915,0.0,0.0,0.0
2021-12-29,195.15344129978104,271.30408720576764,423.0452166391584,110.88983121164998,2432086.9504585215,9728347.801834086,0.0,0.0,0.0
2021-12-28,195.9353855282771,272.82715144641435,422.45297840228073,111.9106237763872,2428682.172834712,9714728.691338848,0.0,0.0,0.0
2021-12-27,195.124753513318,269.1414925403018,422.880166638717,111.4746454686085,2431138.078005984,9724552.312023936,0.0,0.0,0.0
2021-12-23,194.1663388881668,270.2856558936271,417.1078297248872,112.31842296495913,2397952.9130883766,9591811.652353507,0.0,0.0,0.0
2021-12-22,192.1806624511207,268.06920486891823,414.52793052012817,111.67965897082505,2383121.0725602168,9532484.290240867,0.0,0.0,0.0
2021-12-21,190.1921138063977,267.6504158187664,410.35048853034885,111.7570310942948,2359104.9585609757,9436419.834243903,0.0,0.0,0.0
2021-12-20,186.89364606226263,262.2089261706568,403.18272888551536,110.7850176006085,2317897.508362828,9271590.033451311,0.0,0.0,0.0
2021-12-17,188.76740840998303,267.9140516473203,407.8270770262757,111.9799274854492,2344597.8658240587,9378391.463296235,0.0,0.0,0.0
2021-12-16,190.28681157960384,272.8004982417092,412.06630243868,113.29506525360982,2368969.1727199713,9475876.690879885,0.0,0.0,0.0
2021-12-15,188.6253705020929,267.1072878848683,415.7009329296817,112.45067057226592,2389864.66341274,9559458.65365096,0.0,0.0,0.0
2021-12-14,188.1935120761204,266.8531291646976,409.0142013610006,112.87919012849537,2351422.6436243923,9405690.57449757,0.0,0.0,0.0
2021-12-13,189.76456390715165,268.80389129364806,412.0927810483765,113.4818872743918,2369121.3982471162,9476485.592988465,0.0,0.0,0.0
2021-12-10,191.27820487063235,266.9012662559141,415.89246153981946,113.02778524604848,2390965.761392422,9563863.045569688,0.0,0.0,0.0
2021-12-09,192.07305688852145,269.60147124303177,411.9586227592477,113.23402556528836,2368350.122242915,9473400.48897166,0.0,0.0,0.0
2021-12-08,193.01138313335028,270.8699001609674,414.93834897042336,112.14054235781764,2385480.568230964,9541922.272923855,0.0,0.0,0.0
2021-12-07,194.6613350932056,267.0686095628656,413.6620799830537,110.8309516399766,2378143.2978225756,9512573.191290302,0.0,0.0,0.0
2021-12-06,188.6655474062117,262.1109288759022,405.27012594992016,110.65276247116692,2329897.954086091,9319591.816344364,0.0,0.0,0.0
2021-12-03,186.30109738017904,263.07013287359626,400.57105534912046,111.21136954888348,2302882.9972020937,9211531.988808375,0.0,0.0,0.0
2021-12-02,187.63541338663987,260.4778605623728,403.9841481389951,110.1758476885594,2322504.867651083,9290019.470604332,0.0,0.0,0.0
2021-12-01,190.35280406250885,262.1883588390437,398.33008234847614,110.26986836180892,2289999.643421389,9159998.573685557,0.0,0.0,0.0
2021-11-30,186.4029583839504,261.11973735909675,403.0927016125473,109.86909888564784,2317379.9415705344,9269519.766282137,0.0,0.0,0.0
2021-11-29,188.3025538142951,265.4573184311624,410.8835912055711,109.8324148524169,2362169.7658408284,9448679.063363314,0.0,0.0,0.0
2021-11-26,187.07873322542264,269.8468861024921,405.53049894526873,109.8752705814386,2331394.8384363498,9325579.353745399,0.0,0.0,0.0
2021-11-24,194.1763919737212,275.01865403957027,414.9604144785038,110.757357816986,2385607.4228369184,9542429.691347674,0.0,0.0,0.0
2021-11-23,193.9439646758772,,414.0107150107238,110.64595099315008,3173530.134128868,9520590.402386604,0.0,0.0,0.0
2021-11-22,196.23524148460152,279.44341714869154,413.32580163990855,110.42987357131886,2376210.033627834,9504840.134511337,0.0,0.0,0.0
2021-11-19,196.9397041125368,279.1783698423004,414.6514973653783,109.76058974843824,2383831.45835356,9535325.83341424,0.0,0.0,0.0
2021-11-18,198.28118334956287,277.7967472625859,415.2322615380542,108.53792975270078,2387170.2715822738,9548681.086329095,0.0,0.0,0.0
2021-11-17,199.12912006096383,278.6383398389931,413.8315430851111,109.05153605984556,2379117.5411963034,9516470.164785214,0.0,0.0,0.0
2021-11-16,199.10615932949048,279.76261410964065,414.9109877404037,108.57122685226028,2385323.268519581,9541293.074078323,0.0,0.0,0.0
2021-11-15,198.3270873086714,279.4686772053435,413.3134449553835,108.92606228905326,2376138.9950484997,9504555.980193999,0.0,0.0,0.0
2021-11-12,197.39881429287092,277.90290183680645,413.3178580569996,109.10486864285622,2376164.365969691,9504657.463878764,0.0,0.0,0.0
2021-11-11,196.72880151406477,274.7858875476054,410.3540190116418,108.91033948593504,2359125.2552979286,9436501.021191714,0.0,0.0,0.0
2021-11-10,196.49350186506985,273.1802240162379,410.1280682088986,107.6670268525815,2357826.264132958,9431305.056531832,0.0,0.0,0.0
2021-11-09,196.6254868308797,274.8572316376548,413.5296869345714,108.11527329976546,2377382.1701868507,9509528.680747403,0.0,0.0,0.0
2021-11-08,196.93539572928444,276.9369520468689,414.9815973662609,107.85723580703494,2385729.203258634,9542916.813034536,0.0,0.0,0.0
2021-11-05,197.00426056334035,277.91791489660534,414.61354469148006,107.63959285631614,2383613.268431319,9534453.073725276,0.0,0.0,0.0
2021-11-04,196.00137801118208,279.6335641710715,413.0716069868225,108.72783763679236,2374748.6685672426,9498994.67426897,0.0,0.0,0.0
2021-11-03,194.88085460165644,,411.3513799768753,107.85446605835676,3153145.444649408,9459436.333948225,0.0,0.0,0.0
2021-11-02,194.2524373987064,277.06693687012034,408.7105799698144,108.07303475573708,2349677.1242464627,9398708.49698585,0.0,0.0,0.0
2021-11-01,193.9913048105612,278.25119002328563,407.2118906609943,109.27072191139074,2341061.159410056,9364244.637640225,0.0,0.0,0.0
2021-10-29,192.69860188379465,271.17089447322144,406.48019841304864,109.35889452561568,2336854.6606766167,9347418.642706467,0.0,0.0,0.0
2021-10-28,192.7072186502994,270.4895144672874,405.6893706034475,108.46733146574552,2332308.1915992196,9329232.766396878,0.0,0.0,0.0
2021-10-27,191.3843919049684,273.1000810667406,401.7405272773811,109.82039509760156,2309606.291317664,9238425.165270656,0.0,0.0,0.0
2021-10-26,191.7315879959768,273.1730016214541,403.7802628443322,110.90955810260452,2321332.7310920656,9285330.924368262,0.0,0.0,0.0
2021-10-25,190.5766320976862,268.4277217224665,403.0468053557401,111.28628800747808,2317116.0839901497,9268464.335960599,0.0,0.0,0.0
2021-10-22,191.02712522456744,270.3464780025216,401.1421106982409,110.44590496693372,2306165.994404187,9224663.977616748,0.0,0.0,0.0
2021-10-21,189.5307004337322,269.4429451253122,401.57282941597015,110.82139301051436,2308642.196312412,9234568.785249649,0.0,0.0,0.0
2021-10-20,189.633997469605,274.5765113523135,400.3733483967202,110.58154699921836,2301746.3799327444,9206985.519730978,0.0,0.0,0.0
2021-10-19,188.7645537061443,274.2008000538883,398.9117291414752,110.77113876867853,2293343.530834341,9173374.123337364,0.0,0.0,0.0
2021-10-18,188.2179089831692,272.41701461743844,395.9840775293692,110.00011967593126,2276512.4617163436,9106049.846865375,0.0,0.0,0.0
2021-10-15,189.4388748682029,272.8221837558445,394.6522034616369,110.1305308033562,2268855.51770095,9075422.0708038,0.0,0.0,0.0
2021-10-14,188.08161563410687,267.96332526022854,391.7298475714702,109.696155635139,2252054.893688382,9008219.574753528,0.0,0.0,0.0
2021-10-13,185.3455551061788,264.1091865160873,385.1578566448071,109.8034379553252,2214272.517850996,8857090.071403984,0.0,0.0,0.0
2021-10-12,183.7802654812876,264.9569749536761,383.9972109197786,109.34655862534048,2207599.9655778073,8830399.86231123,0.0,0.0,0.0
2021-10-11,184.2594640419441,267.4684260758524,384.9274927404478,110.72674766096522,2212948.1557648345,8851792.623059338,0.0,0.0,0.0
2021-10-08,184.1346421632253,263.2519209701153,387.5885930149428,110.74092753242864,2228246.821242906,8912987.284971625,0.0,0.0,0.0
2021-10-07,185.26091027505288,259.7724670001825,388.3317593270903,,2976692.3791619227,8930077.137485769,0.0,0.0,0.0
2021-10-06,182.1590013078954,258.37082701991665,385.1357911367267,,2952194.217660056,8856582.652980167,0.0,0.0,0.0
2021-10-05,184.5521567677033,261.1231102552184,383.5620791004334,,2940131.190331189,8820393.570993567,0.0,0.0,0.0
2021-10-04,181.73432361632624,266.9681009281501,379.5673395175597,,2909510.1798486006,8728530.539545802,0.0,0.0,0.0
2021-10-01,183.06431359222245,270.0294441062519,384.5612053063134,,2947789.825741328,8843369.477223983,0.0,0.0,0.0
2021-09-30,183.0628950639592,276.4264715512336,380.19223470639633,110.00104542259275,2185725.1573270727,8742900.62930829,0.0,0.0,0.0
2021-09-29,183.94381044123747,277.28645008356136,384.7747994245315,109.01823896028608,2212070.321891632,8848281.287566528,0.0,0.0,0.0
2021-09-28,183.3412263209117,283.290058532518,384.1719697437753,111.05075467651504,2208604.6540569644,8834418.616227858,0.0,0.0,0.0
2021-09-27,187.28963596736875,283.8165786121691,392.15791842822966,110.45299488725122,2254515.8730438924,9018063.49217557,0.0,0.0,0.0
2021-09-24,187.32406831265968,283.8987013003495,393.2497197680473,111.3852460373602,2260792.638946504,9043170.555786015,0.0,0.0,0.0
2021-09-23,189.1591074356749,,392.6760165579572,112.28389152624148,3009992.5589222615,9029977.676766785,0.0,0.0,0.0
2021-09-22,187.3958053543925,278.1791127043344,387.9681197539255,111.8606178883129,2230428.720465318,8921714.881861271,0.0,0.0,0.0
2021-09-21,185.27669027212283,280.0591173432507,384.30965851419694,,2945861.635730824,8837584.907192472,0.0,0.0,0.0
2021-09-20,182.80750689116783,,384.6221061086152,,4422384.976036858,8844769.952073716,0.0,0.0,0.0
2021-09-17,185.74728957011277,286.2567039740801,391.2647066611356,111.4129886261222,2249380.7985948687,8997523.194379475,0.0,0.0,0.0
2021-09-16,187.19781040183943,284.5981922966732,394.8622670985622,111.20089269489452,2270063.173549634,9080252.694198536,0.0,0.0,0.0
2021-09-15,186.3154413451476,286.3661397955024,395.475688223197,112.71548942364574,2273589.7315951595,9094358.926380638,0.0,0.0,0.0
2021-09-14,188.06296328588596,287.8526887600549,392.15262270629046,112.9121786663866,2254485.4279384636,9017941.711753855,0.0,0.0,0.0
2021-09-13,188.1547888514152,285.7622630718458,394.419191696308,114.53899504112822,2267515.9330620747,9070063.732248299,0.0,0.0,0.0
2021-09-10,187.78032364568105,285.1472411262219,393.5233320682442,114.16103828840284,2262365.636060336,9049462.544241345,0.0,0.0,0.0
2021-09-09,188.06583563703688,281.6403640349576,396.58602458980215,113.85336373882976,2279973.0553667727,9119892.22146709,0.0,0.0,0.0
2021-09-08,188.2867738172251,283.2642485448042,398.42099224176735,113.30030364977588,2290522.2843979206,9162089.137591682,0.0,0.0,0.0
2021-09-07,189.7573831727483,280.7764443550477,398.9470339544038,113.34346797129422,2293546.4982038676,9174185.99281547,0.0,0.0,0.0
2021-09-03,188.55363346036003,273.38041639846153,400.3062692521558,110.41908060269849,2301360.7419306436,9205442.967722574,0.0,0.0,0.0
2021-09-02,190.17633380932773,267.8936859527167,400.4404275412845,110.89106555080812,2302132.017934845,9208528.07173938,0.0,0.0,0.0
2021-09-01,189.7502199421831,267.0256234694444,399.3053778056294,109.96806443766474,2295606.6170045636,9182426.468018254,0.0,0.0,0.0
2021-08-31,187.8032668733162,263.63296658294666,399.180928340056,109.254073361611,2294891.157026982,9179564.628107928,0.0,0.0,0.0
2021-08-30,187.79895834658976,260.8149851971006,399.7202093575407,108.7673215072406,2297991.4835965014,9191965.934386006,0.0,0.0,0.0
2021-08-27,187.56224016933157,259.42454542815415,398.006160689856,108.58253912563649,2288137.4178059823,9152549.67122393,0.0,0.0,0.0
2021-08-26,186.7272112473236,260.3738690434461,394.5312844773564,107.95077478620252,2268160.354460322,9072641.417841287,0.0,0.0,0.0
2021-08-25,187.00556000811432,260.2097336457894,396.8428671038579,109.1443223939369,2281449.642980079,9125798.571920317,0.0,0.0,0.0
2021-08-24,186.77885976526,260.2782364316096,395.9637772619352,108.3455908009668,2276395.7554788655,9105583.021915462,0.0,0.0,0.0
2021-08-23,186.6210417168258,258.0458191420209,395.3724216453808,107.19442475030698,2272996.0520392945,9091984.208157178,0.0,0.0,0.0
2021-08-20,184.83479640790824,253.5315093129261,392.0308211016867,105.65929579975308,2253785.190513597,9015140.762054387,0.0,0.0,0.0
2021-08-19,183.9954766064861,256.0460583656932,388.86486200231246,106.83758728501004,2235584.0916512944,8942336.366605178,0.0,0.0,0.0
2021-08-18,187.7630898257233,258.90618261858367,388.3767729635743,107.44586153893674,2232778.0677675884,8931112.271070354,0.0,0.0,0.0
2021-08-17,188.44173701834652,257.391000691872,392.5965807288679,106.26483042436917,2257037.7426102613,9028150.970441045,0.0,0.0,0.0
2021-08-16,188.8692869175926,258.31752059173544,395.3883088111986,108.43404188832082,2273087.387355581,9092349.549422324,0.0,0.0,0.0
2021-08-13,190.48193432448,262.5781483125854,394.3547604127132,108.40197912791952,2267145.5176126882,9068582.070450753,0.0,0.0,0.0
2021-08-12,190.4604096251081,262.933567235543,393.7219216409677,108.66216918433491,2263507.3275139234,9054029.310055694,0.0,0.0,0.0
2021-08-11,190.0615475123251,263.4543680659384,392.0961350056046,108.90510105894056,2254160.680147221,9016642.720588883,0.0,0.0,0.0
2021-08-10,189.357102388228,261.7428432556652,391.5965719026646,108.82216690253853,2251288.691868419,9005154.767473675,0.0,0.0,0.0
2021-08-09,188.55506963593552,,391.2082189604498,107.7339221220623,2998741.4010715014,8996224.203214504,0.0,0.0,0.0
2021-08-06,188.21074589607804,261.1035877869916,391.57627163523074,106.61177057916808,2251171.9856309416,9004687.942523766,0.0,0.0,0.0
2021-08-05,187.69566131071696,260.24087794790944,390.9213673554048,106.86826517107228,2247406.940926222,8989627.763704889,0.0,0.0,0.0
2021-08-04,186.8290897549332,258.8890065128763,388.5877192208228,107.19720202111994,2233990.79780051,8935963.19120204,0.0,0.0,0.0
2021-08-03,185.88358291917507,259.4310162548666,390.39620826309147,106.29608785392234,2244387.8013045127,8977551.20521805,0.0,0.0,0.0
2021-08-02,185.52776991818777,260.73737191734824,387.21965771983866,106.79859263077851,2226125.8122313526,8904503.24892541,0.0,0.0,0.0
2021-07-30,183.8175525304173,256.0687704228162,387.9345801816432,104.73524849330636,2230235.9014642667,8920943.605857067,0.0,0.0,0.0
2021-07-29,184.76305936617536,260.7505152171681,390.0431601338052,105.17794042969288,2242358.127609246,8969432.510436984,0.0,0.0,0.0
2021-07-28,183.85772957801012,258.8662944557532,388.4094299155333,103.6325152796985,2232965.8125844006,8931863.250337603,0.0,0.0,0.0
2021-07-27,181.53776483934868,262.51311007180703,388.4818047820369,104.23643924261832,2233381.89569193,8933527.58276772,0.0,0.0,0.0
2021-07-26,183.1389229851063,261.22794500052186,390.32118553561816,106.89569913650918,2243956.4956442686,8975825.982577074,0.0,0.0,0.0
2021-07-23,183.6267383122676,,389.3935515759186,109.4532237605334,2984831.370679941,8954494.112039823,0.0,0.0,0.0
2021-07-22,181.51336793229984,,385.4826609237504,110.20340210063814,2954853.090200855,8864559.270602565,0.0,0.0,0.0
2021-07-21,180.4774892104261,258.5503787420057,384.7068376596439,109.83121063262632,2211679.6097052926,8846718.43882117,0.0,0.0,0.0
2021-07-20,177.2091454283296,257.0502098657076,381.56206144802695,109.03365317090768,2193600.2912647068,8774401.165058827,0.0,0.0,0.0
2021-07-19,176.2937800584482,259.5334129793452,375.862982021024,109.10548579702107,2160836.283638867,8643345.134555468,0.0,0.0,0.0
2021-07-16,180.58653094860085,262.8215100954558,381.92393578054526,109.11103281651222,2195680.7068023547,8782722.827209419,0.0,0.0,0.0
2021-07-15,181.3268445935644,265.4119859752217,384.8251087829548,109.89068479206018,2212359.5503932075,8849438.20157283,0.0,0.0,0.0
2021-07-14,183.0743666777768,268.50355689115986,386.0846079841834,108.77808435649344,2219600.4113010704,8878401.645204281,0.0,0.0,0.0
2021-07-13,182.97536037784417,269.5336100371935,385.6353542396667,109.95018154872685,2217017.651523844,8868070.606095375,0.0,0.0,0.0
2021-07-12,182.6798129482462,268.1331065786195,386.9963547780652,109.37430873623724,2224842.0436190967,8899368.174476387,0.0,0.0,0.0
2021-07-09,181.6152289360712,262.2334163294534,385.6653633306561,108.64213373171216,2217190.1737879417,8868760.695151767,0.0,0.0,0.0
2021-07-08,178.6151984765233,263.90036025185725,381.36435449562657,108.68559909276397,2192463.673995357,8769854.695981428,0.0,0.0,0.0
2021-07-07,182.33403552897508,266.23658575314704,384.6574109215439,109.55557624622176,2211395.455387956,8845581.821551824,0.0,0.0,0.0
2021-07-06,181.412943104104,268.8294263252164,383.3696678699724,108.83234268616562,2203992.2205844712,8815968.882337885,0.0,0.0,0.0
2021-07-02,182.66975986269188,270.14403091608403,384.1463737544021,108.47781584186926,2208457.5027140575,8833830.01085623,0.0,0.0,0.0
2021-07-01,182.3483793504696,269.42848200596063,381.2866839071836,110.6364224830554,2192017.1457823985,8768068.583129594,0.0,0.0,0.0
2021-06-30,181.441630890567,270.2214608792256,379.3060839018879,110.71102485784698,2180630.6763519538,8722522.705407815,0.0,0.0,0.0
2021-06-29,183.06431359222245,270.4193068989297,378.8029903176551,110.15549612130522,2177738.391336199,8710953.565344796,0.0,0.0,0.0
2021-06-28,182.65112516178317,272.6287371658643,378.6979584991924,111.17869712562369,2177134.563411857,8708538.253647428,0.0,0.0,0.0
2021-06-25,184.0629051214925,272.799178412792,377.82328175888574,111.21538115885458,2172106.046831834,8688424.187327337,0.0,0.0,0.0
2021-06-24,184.0786852620365,271.0070340504811,376.5690782795964,109.95418560573476,2164895.6310293996,8659582.524117598,0.0,0.0,0.0
2021-06-23,182.04708736204373,271.0038444615849,374.3934191828701,109.94093151176124,2152387.7668823204,8609551.067529282,0.0,0.0,0.0
2021-06-22,183.3900026311712,271.0905682164987,374.7994245315492,109.66933130173216,2154721.8916318766,8618887.566527506,0.0,0.0,0.0
2021-06-21,182.97250567400545,262.8951822182406,372.8885515317875,108.79904558660614,2143736.2827562466,8574945.131024987,0.0,0.0,0.0
2021-06-18,181.9810948791388,271.8409276201787,367.739344566148,108.67327074545196,2114133.491910785,8456533.96764314,0.0,0.0,0.0
2021-06-17,185.2695271850317,272.35008828689695,372.6299437770854,108.68868495607356,2142249.5467744637,8568998.187097855,0.0,0.0,0.0
2021-06-16,184.94096593840607,274.90930988583887,372.79234591655705,108.46456171706735,2143183.1966742864,8572732.786697146,0.0,0.0,0.0
2021-06-15,184.3225841736981,276.31985870425655,374.8126638363975,109.6431316754534,2154798.0043954495,8619192.017581798,0.0,0.0,0.0
2021-06-14,184.12173451730632,273.6966254075239,375.56818683307,,2878855.341471093,8636566.024413278,0.0,0.0,0.0
2021-06-11,183.6066499319452,271.6968646311961,374.8876865638708,110.66632515763706,2155229.310055693,8620917.240222773,0.0,0.0,0.0
2021-06-10,182.3354715610765,271.78912433752555,374.1586421768948,111.31711642872123,2151038.033874968,8604152.135499872,0.0,0.0,0.0
2021-06-09,182.46029329632125,270.87160493411955,372.42605848242266,110.71718903150298,2141077.4102154477,8564309.64086179,0.0,0.0,0.0
2021-06-08,181.99113031738088,271.8360515879144,373.1065587516218,110.36914247549406,2144989.6062630736,8579958.425052295,0.0,0.0,0.0
2021-06-07,181.7529759645472,272.35863051059795,373.0412448477039,110.96813660391602,2144614.1166294497,8578456.466517799,0.0,0.0,0.0
2021-06-04,181.177643455109,271.6291867325834,373.3386878966275,110.73075927093632,2146324.1167177116,8585296.466870846,0.0,0.0,0.0
2021-06-03,180.65252343150576,272.7234348930187,370.0694622194371,110.49553450164152,2127529.338299544,8510117.353198176,0.0,0.0,0.0
2021-06-02,181.29672063152583,271.672557779625,371.4172234529872,110.89414389198294,2135277.617631223,8541110.470524892,0.0,0.0,0.0
2021-06-01,180.5736056553696,270.4355481293403,370.8805902964722,111.74408556198954,2132192.5136144185,8528770.054457674,0.0,0.0,0.0
2021-05-28,180.2895298395892,273.58033381515423,371.0632927033778,111.00636353797331,2133242.869751719,8532971.479006875,0.0,0.0,0.0
2021-05-27,178.92221751993884,267.9453059281444,370.7782063389792,111.25515102456671,2131603.9082427914,8526415.632971166,0.0,0.0,0.0
2021-05-26,178.3985511757493,268.8198392287437,370.34660500092673,110.77761905696592,2129122.632150328,8516490.528601311,0.0,0.0,0.0
2021-05-25,178.4444551348578,267.9919582130022,369.6528654268793,110.40706084788314,2125134.3233391293,8500537.293356517,0.0,0.0,0.0
2021-05-24,178.46741586633118,266.2146252640953,370.4401627551876,107.81562193930615,2129660.4956795736,8518641.982718294,0.0,0.0,0.0
2021-05-21,177.75291780015377,265.7755805074293,366.80464964386266,107.48514218843212,2108759.9308025665,8435039.723210266,0.0,0.0,0.0
2021-05-20,176.80024773383042,263.7147226472906,367.09238386923096,108.11342177561404,2110414.1148642087,8441656.459456835,0.0,0.0,0.0
2021-05-19,174.35975228281254,263.2097781030709,363.25828118518257,108.23735264557996,2088371.8585336145,8353487.434134458,0.0,0.0,0.0
2021-05-18,177.01833121017992,266.6109772226549,364.33066487788943,108.79380715961166,2094536.9923829862,8378147.969531945,0.0,0.0,0.0
2021-05-17,177.14600764926337,261.1485536190959,367.4604365440119,108.44267474029311,2112530.0496915244,8450120.198766097,0.0,0.0,0.0
2021-05-14,177.6051353334357,263.5853977431906,368.3924836053275,107.60290133177884,2117888.388247028,8471553.552988112,0.0,0.0,0.0
2021-05-13,175.1043743110285,257.6119253925357,362.9776079224,105.72730499257864,2086758.2679458777,8347033.071783511,0.0,0.0,0.0
2021-05-12,175.0498534419411,264.17704772192553,358.61216780377583,106.7511156597556,2061661.3527039073,8246645.410815629,0.0,0.0,0.0
2021-05-11,175.00394948283258,268.5044917758421,366.4727844023337,106.10680467695882,2106852.0375290164,8427408.150116066,0.0,0.0,0.0
2021-05-10,178.42867513778785,277.0429049840801,369.6793440365758,105.67951942905913,2125286.5488662743,8501146.195465097,0.0,0.0,0.0
2021-05-07,179.07574468895885,275.5363569393749,373.5778780042189,105.39836814253098,2147699.2206462547,8590796.882585019,0.0,0.0,0.0
2021-05-06,177.9222074624056,275.28810078507075,370.8435202428971,106.08923034968916,2131979.3978764154,8527917.591505662,0.0,0.0,0.0
2021-05-05,177.73713780308378,,367.8399632829946,,4229423.897827872,8458847.795655744,0.0,0.0,0.0
2021-05-04,174.7657776261607,,367.5813555282924,,4226450.425864306,8452900.851728613,0.0,0.0,0.0
2021-05-03,177.25361321186264,,370.05269243329593,,4254865.8575980365,8509731.715196073,0.0,0.0,0.0
2021-04-30,176.2406953649363,270.4195085359392,369.0385616819213,106.26125534484284,2121602.6911093653,8486410.764437461,0.0,0.0,0.0
2021-04-29,177.19336543125962,,371.7129012612645,107.12567795667474,2849303.292468013,8547909.877404038,0.0,0.0,0.0
2021-04-28,177.34258407355316,272.68459159357445,369.2159683668877,106.57601232342712,2122622.6021412374,8490490.40856495,0.0,0.0,0.0
2021-04-27,176.70554996062424,272.1019421206823,369.52841596130594,106.1302345545594,2124418.8633615477,8497675.45344619,0.0,0.0,0.0
2021-04-26,176.9910619519801,273.3627820199977,369.6078517903953,106.08583592471136,2124875.5399429826,8499502.15977193,0.0,0.0,0.0
2021-04-23,176.72994686767308,272.3716821521123,368.9502996495997,107.10317382573564,2121095.2726855488,8484381.090742195,0.0,0.0,0.0
2021-04-22,176.8102833155466,273.9441116639727,364.9617384089886,106.82387403253053,2098165.0341132754,8392660.136453101,0.0,0.0,0.0
2021-04-21,175.3497269021037,267.56558014423024,368.3545309314292,107.06494689167832,2117670.1983247865,8470680.793299146,0.0,0.0,0.0
2021-04-20,173.62516554936462,273.1201717958133,364.9582079276957,107.06525545334658,2098144.7373763225,8392578.94950529,0.0,0.0,0.0
2021-04-19,176.95232122343677,278.6105501125962,367.4577886830422,107.20737780474704,2112514.82713881,8450059.30855524,0.0,0.0,0.0
2021-04-16,177.1574969103932,278.59177921244066,369.418088420904,105.63728840716549,2123784.590331777,8495138.361327108,0.0,0.0,0.0
2021-04-15,176.06995202327082,278.209982031538,368.08974483446457,104.78549521300748,2116147.943053337,8464591.772213347,0.0,0.0,0.0
2021-04-14,175.2679369182906,278.00632509488725,364.0508742354301,105.33208253590868,2092928.4759794876,8371713.903917951,0.0,0.0,0.0
2021-04-13,174.4759571080784,279.232244521942,365.5451504426341,104.70780700573468,2101519.0698947036,8406076.279578814,0.0,0.0,0.0
2021-04-12,173.92071312243667,277.2342801770718,364.3447868030609,105.21585877125356,2094618.1793307972,8378472.717323189,0.0,0.0,0.0
2021-04-09,174.63092030919984,279.3866461754686,364.4162790492414,106.379014519018,2095029.1882540886,8380116.7530163545,0.0,0.0,0.0
2021-04-08,174.69116823327693,278.8321530528097,361.6245509669106,107.36151991096284,2078979.543508769,8315918.174035076,0.0,0.0,0.0
2021-04-07,173.56202791377245,279.03683652306273,360.1046787703333,107.27149580341488,2070241.798250646,8280967.193002584,0.0,0.0,0.0
2021-04-06,173.9895778130185,278.71624640467496,359.5742239560808,107.3744654432681,2067192.2135235085,8268768.854094034,0.0,0.0,0.0
2021-04-05,,282.40115375210166,359.92462422439735,,4138413.3293321207,8276826.658664241,0.0,0.0,0.0
2021-04-01,173.09286479135807,275.8277641645417,354.80189586845427,106.86148381242296,2039756.0993477437,8159024.397390975,0.0,0.0,0.0
2021-03-31,171.458710475885,273.8561780588458,350.6553455899875,106.10864864814708,2015917.5817968382,8063670.327187353,0.0,0.0,0.0
2021-03-30,171.98955755447793,276.2391291735148,349.38966804649647,106.56398504647696,2008641.2015993083,8034564.806397233,0.0,0.0,0.0
2021-03-29,170.44003042281855,275.786941117029,350.4964739318088,105.90487700722348,2015004.2286339689,8060016.914535875,0.0,0.0,0.0
2021-03-26,169.8804955577626,273.8364539536094,350.8009779433181,105.38162174334222,2016754.8221961358,8067019.288784543,0.0,0.0,0.0
2021-03-25,168.2994082884892,269.64286254200493,345.06218060177054,103.69417212218484,1983762.4762795789,7935049.9051183155,0.0,0.0,0.0
2021-03-24,168.33096842610323,266.5985854909065,343.2634003830572,103.8011458498744,1973421.288802196,7893685.155208784,0.0,0.0,0.0
2021-03-23,168.21905448025157,272.13975888652425,345.1504426340921,105.17146766354024,1984269.8947033954,7937079.578813582,0.0,0.0,0.0
2021-03-22,168.6494767306486,273.81253205565866,347.80448194600126,106.15581702667332,1999527.9667075612,7998111.866830245,0.0,0.0,0.0
2021-03-19,168.80729463560874,279.6118053190293,345.3781586774817,104.96028995683932,1985579.034236842,7942316.136947368,0.0,0.0,0.0
2021-03-18,169.94074348183966,283.59779863701544,345.5864570737606,106.76092264297938,1986776.5417170497,7947106.166868199,0.0,0.0,0.0
2021-03-17,169.79296087164752,280.7594515565657,350.76390788974305,106.220898413505,2016541.7064581327,8066166.825832531,0.0,0.0,0.0
2021-03-16,169.91921878246774,280.8228950028961,349.7568381009541,106.257334062146,2010752.062242385,8043008.24896954,0.0,0.0,0.0
2021-03-15,169.20472071629032,279.37641749901405,350.3067105623174,105.43165771995568,2013913.2790227628,8055653.116091051,0.0,0.0,0.0
2021-03-12,169.2162098339461,278.91521061628686,348.0472025348856,106.4530072309511,2000923.3673730574,8003693.46949223,0.0,0.0,0.0
